shot_id,match_id,competition,season,team,player,period,game_time,location_x,location_y,distance_to_goal_m,shot_angle_deg,y_from_center,body_part,free_kick_type,player_fk_attempts,xg,is_goal
18140cc2ecce56a2f5d99dcc9f3d6590,3900514,Ligue 1,2015-2016,Guingamp,Yannis Salibur,1,7 min 19 sec,85.7,49.6,35.62,12.36,9.6,Left Foot,direct,28,0.0073,0
6f43ca86377fd9602f6118ed849da807,3900514,Ligue 1,2015-2016,Toulouse,Martin Braithwaite,1,27 min 27 sec,95.1,49.5,26.65,16.01,9.5,Right Foot,direct,7,0.0566,0
a4036f517f96d98b50f7b1b45f6150f4,3900514,Ligue 1,2015-2016,Guingamp,Yannis Salibur,2,69 min 44 sec,85.2,44.8,35.13,12.87,4.8,Left Foot,direct,28,0.0174,1
3420d6ef46ca1a6cb7d19d511944ff6b,3900515,Ligue 1,2015-2016,Nantes,Jules Iloki,2,70 min 10 sec,96.2,32.6,24.92,17.46,7.4,Right Foot,direct,1,0.0773,0
c6b74182ef9cde10906f5a94e5b17a49,3900515,Ligue 1,2015-2016,Nantes,Kolbeinn Sigthórsson,2,57 min 18 sec,86.5,46.6,34.14,13.12,6.6,Right Foot,direct,9,0.0246,0
04150e29730ea69970457bdec8c15c36,3900515,Ligue 1,2015-2016,AS Monaco,João Moutinho,1,13 min 16 sec,88.0,27.5,34.35,12.4,12.5,Right Foot,direct,12,0.0072,0
7f51b8e9ee8f07677958b6ccee6e47c2,3900516,Ligue 1,2015-2016,Saint-Étienne,Jean-Christophe Bahebeck,2,77 min 43 sec,95.7,28.4,26.93,15.33,11.6,Right Foot,direct,5,0.0504,0
ed60a746a971f92af3efc7a0d0f7e497,3900516,Ligue 1,2015-2016,Saint-Étienne,Romain Hamouma,2,63 min 37 sec,97.7,21.8,28.78,12.38,18.2,Right Foot,direct,5,0.0113,0
ee0702c93f7e446d7bc6e5625d5bea9e,3900516,Ligue 1,2015-2016,Olympique de Marseille,Michy Batshuayi,2,68 min 47 sec,94.4,39.5,25.6,17.75,0.5,Right Foot,direct,6,0.0687,0
2ad2b2c2d2f57c9a466b58d81d89ec76,3900520,Ligue 1,2015-2016,Lyon,Clément Grenier,2,57 min 45 sec,92.0,23.5,32.5,12.15,16.5,Right Foot,direct,10,0.0096,0
fb36e33157bdaa4fe0172b609b775b99,3900520,Ligue 1,2015-2016,Lyon,Rachid Ghezzal,2,83 min 50 sec,100.1,39.9,19.9,22.73,0.1,Left Foot,direct,6,0.1098,1
4f69ac760e296bf3cd19c3ae709ea404,3900521,Ligue 1,2015-2016,Paris Saint-Germain,Zlatan Ibrahimović,2,81 min 34 sec,91.0,29.4,30.88,13.9,10.6,Right Foot,direct,29,0.0383,0
3c4e91d87218993a0f52a7ce2b42f840,3900522,Ligue 1,2015-2016,OGC Nice,Jean Michaël Seri,1,15 min 20 sec,90.9,27.9,31.52,13.4,12.1,Right Foot,direct,10,0.0303,0
2d7678918c4b6babe76f1ffb4bdca02e,3900522,Ligue 1,2015-2016,OGC Nice,Hatem Ben Arfa,2,52 min 15 sec,76.1,46.0,44.31,10.22,6.0,Left Foot,direct,15,0.0067,0
36731bc8cdacb38ffc81aff27c96a6dd,3900522,Ligue 1,2015-2016,OGC Nice,Hatem Ben Arfa,1,34 min 20 sec,76.1,41.6,43.93,10.4,1.6,Left Foot,direct,15,0.0059,0
5d83cd0179d9a9f0328731bbfaf4ecea,3900523,Ligue 1,2015-2016,Stade de Reims,Diego,1,5 min 40 sec,75.9,41.0,44.11,10.36,1.0,Left Foot,direct,7,0.0049,0
9ef8c362e94529527c79531010cacf82,3900523,Ligue 1,2015-2016,Stade de Reims,Diego,1,8 min 41 sec,104.5,64.3,28.82,8.65,24.3,Left Foot,direct,7,0.0081,0
69a68e602ee3ee350a87db86d2290f5f,3900525,Ligue 1,2015-2016,Bastia,Gaël Danic,2,92 min 20 sec,96.9,47.4,24.26,17.89,7.4,Left Foot,direct,6,0.076,0
c6232f03ac18ac79601397636b795058,3900525,Ligue 1,2015-2016,Nantes,Ermir Lenjani,2,76 min 6 sec,92.0,47.4,28.96,15.23,7.4,Left Foot,direct,4,0.0449,0
0ffe8869b2f3dd538264851784cf93ee,3900527,Ligue 1,2015-2016,Olympique de Marseille,Romain Alessandrini,1,42 min 30 sec,93.9,50.5,28.13,15.07,10.5,Left Foot,direct,8,0.0501,0
27153285da2c4e6756eaf59718e9ff29,3900527,Ligue 1,2015-2016,Olympique de Marseille,Romain Alessandrini,2,49 min 37 sec,87.8,50.5,33.87,12.83,10.5,Left Foot,direct,8,0.0186,0
3ba1ff52a68495852a5d393ab013a388,3900527,Ligue 1,2015-2016,AS Monaco,João Moutinho,1,7 min 7 sec,95.6,28.3,27.06,15.24,11.7,Right Foot,direct,12,0.0509,0
0cf6e4d033dcf72b72712f6f54db085a,3900528,Ligue 1,2015-2016,Stade Malherbe Caen,Andy Delort,2,55 min 53 sec,98.0,54.3,26.24,14.67,14.3,Right Foot,direct,15,0.0497,0
3cccae32380815d8a6c0cd0f1457f80c,3900528,Ligue 1,2015-2016,Bordeaux,Wahbi Khazri,1,21 min 17 sec,97.6,18.1,31.33,10.52,21.9,Right Foot,direct,13,0.009,0
83f3aebfb33ea1fe2c10ccb9719f2f44,3900529,Ligue 1,2015-2016,Guingamp,Nill De Pauw,2,90 min 58 sec,95.4,33.0,25.58,17.14,7.0,Right Foot,direct,1,0.0694,0
c38742b81b2a78913e77164ca90cab82,3900529,Ligue 1,2015-2016,Saint-Étienne,Romain Hamouma,1,2 min 32 sec,96.4,24.3,28.35,13.48,15.7,Right Foot,direct,5,0.0411,0
29ebc9c12ec19e93875da040c3968afb,3900529,Ligue 1,2015-2016,Guingamp,Mana Dembélé,2,49 min 21 sec,100.5,29.3,22.24,18.05,10.7,Right Foot,direct,2,0.0785,0
a0de040af521e7e0bde5f5d1f25600d0,3900529,Ligue 1,2015-2016,Guingamp,Yannis Salibur,1,25 min 0 sec,90.5,42.7,29.62,15.32,2.7,Left Foot,direct,28,0.0377,0
0f335781011ff1aca3485571797413d1,3900531,Ligue 1,2015-2016,OGC Nice,Wallyson Mallmann,2,60 min 21 sec,98.6,32.3,22.74,18.86,7.7,Left Foot,direct,2,0.0762,0
126d955cd805ec7ad58d739c90ad61a8,3900531,Ligue 1,2015-2016,OGC Nice,Wallyson Mallmann,2,58 min 20 sec,83.6,39.1,36.41,12.53,0.9,Left Foot,direct,2,0.011,0
17ab4f893ded3c06796fa0135abb422d,3900531,Ligue 1,2015-2016,OGC Nice,Jean Michaël Seri,2,87 min 59 sec,87.5,36.3,32.71,13.86,3.7,Right Foot,direct,10,0.0288,0
b0a263dd27430d16fd2836bef31fda3e,3900531,Ligue 1,2015-2016,Lorient,Yann Jouffre,2,72 min 41 sec,94.3,48.9,27.2,15.86,8.9,Left Foot,direct,1,0.0554,0
8878c15a146ff97815e30d87ff723897,3900532,Ligue 1,2015-2016,Paris Saint-Germain,Zlatan Ibrahimović,2,83 min 57 sec,95.3,45.2,25.24,17.65,5.2,Right Foot,direct,29,0.0706,0
1319643721b50d478a9c9aeeec621202,3900533,Ligue 1,2015-2016,AS Monaco,Fábio Coentrão,2,85 min 1 sec,95.9,53.9,27.82,14.27,13.9,Left Foot,direct,1,0.0424,0
a53bdff09d2d868f0a86ba0bf8ea6319,3900535,Ligue 1,2015-2016,Lille,Yassine Benzia,2,56 min 0 sec,89.5,42.5,30.6,14.85,2.5,Right Foot,direct,2,0.0372,0
42d70a3b3d4428a732e649a6c1152df9,3900535,Ligue 1,2015-2016,Saint-Étienne,Valentin Eysseric,1,41 min 37 sec,92.8,33.7,27.92,15.91,6.3,Right Foot,direct,9,0.0564,0
a973defb712e6683bb1df78563f29d90,3900538,Ligue 1,2015-2016,Guingamp,Mana Dembélé,2,90 min 23 sec,97.5,36.4,22.79,19.68,3.6,Right Foot,direct,2,0.0765,0
233ad4c7b33a6505c7ecc6d1a535c4ba,3900538,Ligue 1,2015-2016,Guingamp,Yannis Salibur,1,47 min 11 sec,76.7,34.6,43.64,10.4,5.4,Left Foot,direct,28,0.0052,1
00f3eb9460165bca2fc9650973659dd0,3900539,Ligue 1,2015-2016,Rennes,Ousmane Dembélé,1,8 min 21 sec,93.2,48.3,28.06,15.54,8.3,Right Foot,direct,3,0.0575,0
995eca1dae1d1f30f02cf68710f9913a,3900539,Ligue 1,2015-2016,Olympique de Marseille,Romain Alessandrini,1,11 min 25 sec,91.6,44.9,28.82,15.58,4.9,Left Foot,direct,8,0.0523,0
f958c8c6b88898cfbf875f0b971e8067,3900540,Ligue 1,2015-2016,OGC Nice,Jean Michaël Seri,2,66 min 46 sec,92.2,29.8,29.61,14.49,10.2,Right Foot,direct,10,0.0396,0
3e68585449179cc04c91196c50694113,3900541,Ligue 1,2015-2016,AS Monaco,Fabinho,1,15 min 41 sec,93.8,37.8,26.29,17.24,2.2,Right Foot,direct,2,0.0596,0
6d8bbd9188e713440d13a1b9651c82ff,3900542,Ligue 1,2015-2016,Lille,Éric Bauthéac,1,24 min 28 sec,86.7,58.0,37.85,10.65,18.0,Left Foot,direct,9,0.0062,0
1521f4bd17b05df7ba692a4613126f6b,3900543,Ligue 1,2015-2016,Stade de Reims,Frédéric Bulot,2,51 min 11 sec,96.9,40.9,23.12,19.62,0.9,Left Foot,direct,3,0.0878,0
b309148a8665cb17b6307946c0c3f3d0,3900543,Ligue 1,2015-2016,Stade de Reims,Nicolas de Préville,1,17 min 9 sec,91.1,54.5,32.33,12.66,14.5,Right Foot,direct,11,0.0151,0
ba4e443839f493e5159b5e891a694389,3900544,Ligue 1,2015-2016,Lorient,Walid Mesloub,1,20 min 15 sec,93.6,29.9,28.27,15.1,10.1,Right Foot,direct,2,0.0513,0
910f3618f7991d067376be8249be8796,3900545,Ligue 1,2015-2016,Lyon,Clément Grenier,2,67 min 53 sec,87.0,48.7,34.13,12.94,8.7,Right Foot,direct,10,0.0213,0
9f40bdc9df4c9aa9d0be0e307631b451,3900546,Ligue 1,2015-2016,Gazélec Ajaccio,Damjan Đoković,1,27 min 39 sec,86.4,38.9,33.62,13.56,1.1,Left Foot,direct,7,0.0204,0
cc66a7f0cd02cd71fd33aace0a6d8b9a,3900547,Ligue 1,2015-2016,Olympique de Marseille,Michy Batshuayi,2,88 min 52 sec,93.5,31.0,27.99,15.45,9.0,Right Foot,direct,6,0.047,0
d6c0ed1680deb3073a4641a33e156c04,3900548,Ligue 1,2015-2016,Guingamp,Ludovic Blas,2,90 min 49 sec,87.3,33.2,33.4,13.38,6.8,Left Foot,direct,1,0.0234,0
350eb840e45bc4bdaa28a6825ec2fa5b,3900548,Ligue 1,2015-2016,Bordeaux,Henri Saivet,2,72 min 12 sec,98.0,44.5,22.46,19.82,4.5,Right Foot,direct,6,0.0821,0
5607384a69ec9c39d2ad4d425dc78f1d,3900550,Ligue 1,2015-2016,Rennes,Juan Fernando Quintero,1,37 min 28 sec,99.1,55.7,26.14,14.07,15.7,Left Foot,direct,7,0.0445,0
c68675fb037a34ce290fa9e7bad5b14a,3900550,Ligue 1,2015-2016,Stade Malherbe Caen,Andy Delort,1,3 min 42 sec,99.2,38.0,20.9,21.58,2.0,Right Foot,direct,15,0.089,0
4d7c096ea56cd4ec663931cdb8a4cc23,3900551,Ligue 1,2015-2016,Lorient,Raphaël Guerreiro,1,34 min 13 sec,89.3,45.2,31.14,14.44,5.2,Left Foot,direct,7,0.0347,0
4169db40ede4d51b502c792d83ae5663,3900554,Ligue 1,2015-2016,Troyes,Fabien Camus,1,42 min 12 sec,89.6,36.3,30.62,14.78,3.7,Right Foot,direct,5,0.0366,0
4a60ef4c0dbfcf22c8b22aa34b8c4fb4,3900557,Ligue 1,2015-2016,Lyon,Clément Grenier,1,25 min 56 sec,89.4,60.1,36.61,10.47,20.1,Right Foot,direct,10,0.0083,0
406bd056ddcca514efd89f158e0231b8,3900557,Ligue 1,2015-2016,Paris Saint-Germain,David Luiz,2,73 min 20 sec,87.5,47.3,33.31,13.37,7.3,Right Foot,direct,3,0.0271,0
e16c92503a6beadad3516e91fec6ad9f,3900560,Ligue 1,2015-2016,Montpellier,William Jean Rémy,2,64 min 14 sec,90.0,37.5,30.1,15.09,2.5,Right Foot,direct,1,0.0396,0
2293fddacff16fdc2efb087961fcb43c,3900560,Ligue 1,2015-2016,OGC Nice,Hatem Ben Arfa,2,73 min 54 sec,93.7,44.0,26.6,16.92,4.0,Left Foot,direct,15,0.0596,0
f83922e784f065d20ed94ee8a9601098,3900561,Ligue 1,2015-2016,Lille,Éric Bauthéac,2,77 min 32 sec,88.6,39.4,31.41,14.51,0.6,Left Foot,direct,9,0.028,0
b8cf3eedb7e7341453544d13cfd96420,3900562,Ligue 1,2015-2016,Paris Saint-Germain,Zlatan Ibrahimović,2,62 min 21 sec,97.4,33.9,23.41,18.77,6.1,Right Foot,direct,29,0.0779,0
2e594d2e9052299c4ebdc419b5df08d0,3900562,Ligue 1,2015-2016,Stade Malherbe Caen,Hervé Bazile,2,88 min 29 sec,95.4,47.5,25.72,16.96,7.5,Left Foot,direct,3,0.0666,0
4352b73ea5909aec4b9e04cd82b43691,3900563,Ligue 1,2015-2016,Guingamp,Yannis Salibur,2,61 min 58 sec,82.5,38.9,37.52,12.17,1.1,Left Foot,direct,28,0.0063,0
0f176d8634aec77bd9e67c32ee63a5ac,3900563,Ligue 1,2015-2016,Guingamp,Yannis Salibur,2,80 min 50 sec,83.7,47.6,37.09,12.06,7.6,Left Foot,direct,28,0.0083,0
f14fd1b55dc661ddb98b40843f502e7d,3900563,Ligue 1,2015-2016,Guingamp,Yannis Salibur,2,51 min 11 sec,81.9,25.1,40.91,10.42,14.9,Left Foot,direct,28,0.0085,0
e9e98f4693d2c950a0738d5f09fecbf8,3900563,Ligue 1,2015-2016,Guingamp,Yannis Salibur,2,60 min 28 sec,85.5,49.5,35.78,12.31,9.5,Left Foot,direct,28,0.0078,0
4409dfd8b23bef68340adcad720afa0a,3900565,Ligue 1,2015-2016,Lorient,Raphaël Guerreiro,2,86 min 34 sec,95.5,60.6,32.01,11.0,20.6,Left Foot,direct,7,0.0088,0
1e51677755da0d0e30222baefea593fc,3900566,Ligue 1,2015-2016,Stade de Reims,Atila Turan,2,89 min 42 sec,91.4,53.1,31.46,13.23,13.1,Left Foot,direct,2,0.032,0
0b2b688ee7dc40d9b2fea44e0058a428,3900566,Ligue 1,2015-2016,Stade de Reims,Diego,1,36 min 49 sec,87.9,48.6,33.23,13.28,8.6,Left Foot,direct,7,0.0236,0
84465037c45224ad34fb684ee7488aaf,3900566,Ligue 1,2015-2016,Stade de Reims,Diego,1,34 min 1 sec,78.6,44.0,41.59,10.94,4.0,Left Foot,direct,7,0.0079,0
8b313c5da912f3e7fe78bf476980f265,3900567,Ligue 1,2015-2016,Bordeaux,Henri Saivet,1,13 min 28 sec,85.5,42.0,34.56,13.18,2.0,Right Foot,direct,6,0.0209,0
1402cc72b8bec2ff4a6007026c99d6c6,3900568,Ligue 1,2015-2016,Lyon,Clément Grenier,2,82 min 3 sec,79.3,41.0,40.71,11.22,1.0,Right Foot,direct,10,0.0076,0
99b1eb588faaf63f417a251e7afedfd5,3900568,Ligue 1,2015-2016,Gazélec Ajaccio,Damjan Đoković,2,80 min 41 sec,111.0,62.8,24.51,7.02,22.8,Left Foot,direct,7,0.0074,0
bf4d0fefe3aa93f6d35fcaf1724e4144,3900569,Ligue 1,2015-2016,Saint-Étienne,Valentin Eysseric,2,59 min 36 sec,99.1,34.5,21.61,20.34,5.5,Right Foot,direct,9,0.0878,0
d992cf2bb95ec9026dee753bb1b6b3d2,3900569,Ligue 1,2015-2016,Saint-Étienne,Valentin Eysseric,2,85 min 20 sec,94.5,33.0,26.44,16.62,7.0,Right Foot,direct,9,0.0599,0
c4fe5b69ca74e7fe54e5946b4c4aec2c,3900569,Ligue 1,2015-2016,Saint-Étienne,Valentin Eysseric,2,49 min 26 sec,87.8,42.5,32.3,14.08,2.5,Right Foot,direct,9,0.0292,0
b3136697df20497680b6b052cf4414ea,3900569,Ligue 1,2015-2016,Saint-Étienne,Valentin Eysseric,1,39 min 20 sec,85.9,43.3,34.26,13.26,3.3,Right Foot,direct,9,0.0234,0
04d518b7ee17337ed1017aa48a6733b3,3900570,Ligue 1,2015-2016,Paris Saint-Germain,Zlatan Ibrahimović,1,31 min 5 sec,80.4,34.8,39.94,11.34,5.2,Right Foot,direct,29,0.0077,0
9ceebce8809767975800bd4c4c551c25,3900571,Ligue 1,2015-2016,Rennes,Juan Fernando Quintero,2,65 min 16 sec,95.8,57.3,29.75,12.56,17.3,Left Foot,direct,7,0.017,0
606edd3ee8a75a14163384000bd33652,3900572,Ligue 1,2015-2016,AS Monaco,João Moutinho,2,63 min 38 sec,104.8,13.3,30.72,7.47,26.7,Right Foot,direct,12,0.0082,0
b0df4e7528d728d3cf05f7d671d981b0,3900573,Ligue 1,2015-2016,Stade Malherbe Caen,Andy Delort,2,82 min 48 sec,107.6,62.7,25.87,8.64,22.7,Right Foot,direct,15,0.0079,0
fe23e93dab656128b89d81e39983af12,3900574,Ligue 1,2015-2016,Lyon,Claudio Beauvue,2,91 min 21 sec,91.2,38.7,28.83,15.78,1.3,Right Foot,direct,5,0.044,0
a2c69bda41d70c56fb27057a84088f9b,3900574,Ligue 1,2015-2016,Lyon,Clément Grenier,2,83 min 14 sec,87.7,39.0,32.32,14.11,1.0,Right Foot,direct,10,0.0276,0
3de33138fb4231cc16d052f1db9a44d9,3900575,Ligue 1,2015-2016,Toulouse,Wissam Ben Yedder,1,10 min 37 sec,89.8,55.0,33.72,12.16,15.0,Right Foot,direct,8,0.0083,0
be728e1eaa2b178bd8d751c7106b395f,3900577,Ligue 1,2015-2016,Guingamp,Yannis Salibur,2,84 min 40 sec,90.7,40.8,29.31,15.54,0.8,Left Foot,direct,28,0.0394,0
5d23067346d9f55388b2d45e10888be2,3900577,Ligue 1,2015-2016,Guingamp,Yannis Salibur,1,5 min 31 sec,76.3,32.3,44.37,10.15,7.7,Left Foot,direct,28,0.0061,0
82d5216f461789cea0cee0822cdcb071,3900577,Ligue 1,2015-2016,Guingamp,Yannis Salibur,1,40 min 47 sec,77.9,38.8,42.12,10.85,1.2,Left Foot,direct,28,0.0059,0
58f47cfef1c165fe51779232182347bf,3900577,Ligue 1,2015-2016,Olympique de Marseille,Abdelaziz Barrada,1,24 min 34 sec,96.5,26.3,27.2,14.56,13.7,Right Foot,direct,2,0.0443,0
215e3b201728a4e04c384efa6001e281,3900578,Ligue 1,2015-2016,Lille,Éric Bauthéac,2,62 min 25 sec,113.8,62.7,23.53,5.27,22.7,Left Foot,direct,9,0.0084,0
2174b6f83f38f5b3eef85f07a0b30644,3900578,Ligue 1,2015-2016,Lille,Yassine Benzia,1,9 min 35 sec,95.3,17.2,33.61,10.06,22.8,Right Foot,direct,2,0.0076,1
f47edf6fc9cf5c5223bb204a857beacb,3900578,Ligue 1,2015-2016,OGC Nice,Hatem Ben Arfa,2,82 min 2 sec,82.1,36.2,38.09,11.93,3.8,Left Foot,direct,15,0.0075,0
bf22857149fdae8b2c8cacbea44dd8b2,3900579,Ligue 1,2015-2016,Saint-Étienne,Romain Hamouma,2,71 min 29 sec,89.5,44.4,30.82,14.65,4.4,Right Foot,direct,5,0.0353,0
f9e253165ed27680a53d93fba241a314,3900579,Ligue 1,2015-2016,Nantes,Ermir Lenjani,2,53 min 30 sec,97.2,54.2,26.86,14.5,14.2,Left Foot,direct,4,0.0491,0
3f4ec8c3fdb4c8730a374a954e4e4647,3900580,Ligue 1,2015-2016,OGC Nice,Jean Michaël Seri,2,87 min 47 sec,113.9,7.5,33.07,2.59,32.5,Right Foot,direct,10,0.0066,0
61c7262cc3a24b1e089ca486e838e75f,3900581,Ligue 1,2015-2016,Bordeaux,Wahbi Khazri,2,87 min 30 sec,101.0,48.2,20.69,20.24,8.2,Right Foot,direct,13,0.085,0
206f6de3398e59f640d6f93a7abf547e,3900581,Ligue 1,2015-2016,Lille,Sébastien Corchia,1,13 min 29 sec,92.7,24.9,31.2,12.85,15.1,Right Foot,direct,9,0.0218,0
980b8dcc7813c348b9c8456aa704cb65,3900583,Ligue 1,2015-2016,Rennes,Jérémie Boga,1,34 min 8 sec,89.5,16.4,38.56,9.42,23.6,Right Foot,direct,3,0.0061,0
63efb3d8eeabcd16db17f583574db0f6,3900585,Ligue 1,2015-2016,Paris Saint-Germain,Zlatan Ibrahimović,1,29 min 42 sec,81.0,34.6,39.37,11.5,5.4,Right Foot,direct,29,0.0074,0
4f69a12f979ef00ccaf89faa6ae50ce0,3900585,Ligue 1,2015-2016,Paris Saint-Germain,Zlatan Ibrahimović,2,91 min 43 sec,86.7,20.2,38.74,10.17,19.8,Right Foot,direct,29,0.0071,0
7aabf8df96afcd99752e049cc7ba945e,3900585,Ligue 1,2015-2016,Toulouse,Wissam Ben Yedder,1,41 min 55 sec,100.2,50.9,22.6,17.75,10.9,Right Foot,direct,8,0.0783,0
71504fcf49b65b27e406636f15631667,3900586,Ligue 1,2015-2016,Guingamp,Yannis Salibur,2,76 min 49 sec,81.6,38.9,38.42,11.88,1.1,Left Foot,direct,28,0.007,0
f6e6f8349889cccbd51fb8ad176864dc,3900587,Ligue 1,2015-2016,Saint-Étienne,Jean-Christophe Bahebeck,1,8 min 12 sec,114.0,15.7,25.03,4.5,24.3,Right Foot,direct,5,0.0084,0
727be8085f0b22fc998f211f4c255789,3900587,Ligue 1,2015-2016,Lyon,Clément Grenier,2,48 min 57 sec,88.2,47.6,32.7,13.58,7.6,Right Foot,direct,10,0.0281,0
3bc824336fc37947475f5130a4fe38ca,3900588,Ligue 1,2015-2016,AS Monaco,João Moutinho,2,56 min 20 sec,99.5,29.6,22.99,17.75,10.4,Right Foot,direct,12,0.0776,1
965b63af41757747fc7bbb03ec15d99f,3900591,Ligue 1,2015-2016,Paris Saint-Germain,Zlatan Ibrahimović,2,84 min 37 sec,97.3,38.0,22.79,19.84,2.0,Right Foot,direct,29,0.0795,0
a0c80bb5b5b1f9099b0bafc5b964f226,3900591,Ligue 1,2015-2016,Angers,Billy Ketkeophomphone,1,15 min 46 sec,84.4,44.4,35.87,12.63,4.4,Right Foot,direct,3,0.0128,0
77d61f22fc5551335f8192299b7f1ca8,3900591,Ligue 1,2015-2016,Paris Saint-Germain,Zlatan Ibrahimović,1,6 min 5 sec,89.4,37.1,30.74,14.77,2.9,Right Foot,direct,29,0.0359,0
be2a8e4412e4090b9031832dbbe86098,3900591,Ligue 1,2015-2016,Angers,Pierrick Capelle,2,75 min 41 sec,91.0,36.5,29.21,15.49,3.5,Left Foot,direct,1,0.0377,0
413d2525162c143a7e2361e21cb7b8f0,3900594,Ligue 1,2015-2016,Bordeaux,Wahbi Khazri,1,18 min 53 sec,87.6,44.7,32.74,13.79,4.7,Right Foot,direct,13,0.0259,0
9a3e26cf56b005c98b9404f672ee8539,3900595,Ligue 1,2015-2016,OGC Nice,Jean Michaël Seri,2,63 min 13 sec,94.0,29.8,27.93,15.23,10.2,Right Foot,direct,10,0.0454,0
b437938719a56d41075e6e759d6535f3,3900596,Ligue 1,2015-2016,Guingamp,Yannis Salibur,1,43 min 18 sec,85.5,29.8,35.98,12.18,10.2,Left Foot,direct,28,0.0084,0
48597bd8d1d470c79544b6956df40ef5,3900598,Ligue 1,2015-2016,AS Monaco,Thomas Lemar,1,18 min 27 sec,95.9,61.2,32.1,10.76,21.2,Left Foot,direct,9,0.0094,0
8f5526eeab3bd623c01726775897d9e5,3900598,Ligue 1,2015-2016,Toulouse,Adrien Regattin,2,84 min 2 sec,100.5,24.9,24.66,14.76,15.1,Right Foot,direct,7,0.0499,0
4d20050a46d47d75d3d77e33349db609,3900599,Ligue 1,2015-2016,Saint-Étienne,Florentin Pogba,1,15 min 46 sec,87.6,39.4,32.41,14.07,0.6,Left Foot,direct,2,0.0245,0
355cc112bac3c4eaac39fc86ff065887,3900601,Ligue 1,2015-2016,Gazélec Ajaccio,Jacques Zoua Daogari,2,85 min 2 sec,93.5,42.2,26.59,17.05,2.2,Right Foot,direct,2,0.0586,0
55ff2a9fb1f45d9594b743d9b39822b1,3900601,Ligue 1,2015-2016,Gazélec Ajaccio,Mohamed Larbi,2,58 min 36 sec,91.7,36.1,28.57,15.8,3.9,Right Foot,direct,4,0.0518,0
b67f826d8aa5f1a2e20df8f440a2183d,3900603,Ligue 1,2015-2016,Toulouse,Adrien Regattin,2,79 min 18 sec,100.8,27.8,22.75,17.03,12.2,Right Foot,direct,7,0.0697,0
ac2e6f7f1cff9aafc41e8ee88512bdc0,3900603,Ligue 1,2015-2016,Toulouse,Wissam Ben Yedder,2,55 min 31 sec,95.6,54.6,28.43,13.84,14.6,Right Foot,direct,8,0.0401,0
6260d2dd4e1f1c3c22dfa9fa3b11da10,3900605,Ligue 1,2015-2016,Lyon,Rachid Ghezzal,1,14 min 28 sec,97.1,44.4,23.32,19.14,4.4,Left Foot,direct,6,0.0852,0
5d34283d08806c4129776291bbbd9e94,3900605,Ligue 1,2015-2016,Bastia,Gaël Danic,1,12 min 44 sec,82.1,41.7,37.94,12.03,1.7,Left Foot,direct,6,0.0062,0
a0215d31f4e4f4d90487f6b8c9e2e61b,3900606,Ligue 1,2015-2016,Nantes,Wilfried Moimbé,1,21 min 35 sec,91.3,57.4,33.56,11.68,17.4,Left Foot,direct,1,0.0079,0
4f82c013b2d8daee699f447d05167e63,3900606,Ligue 1,2015-2016,Troyes,Fabien Camus,1,32 min 47 sec,87.1,26.2,35.68,11.83,13.8,Right Foot,direct,5,0.0081,0
f41aed055a9fda8c4c2ad9dbe12deeec,3900608,Ligue 1,2015-2016,OGC Nice,Hatem Ben Arfa,2,58 min 7 sec,85.9,50.8,35.77,12.18,10.8,Left Foot,direct,15,0.0078,0
c1aeb16530be5fab152a96a342d98cf5,3900608,Ligue 1,2015-2016,OGC Nice,Jean Michaël Seri,2,84 min 47 sec,94.6,36.4,25.65,17.56,3.6,Right Foot,direct,10,0.0678,0
ef620671cc02a5571c4cdd08264645b0,3900608,Ligue 1,2015-2016,OGC Nice,Hatem Ben Arfa,1,28 min 39 sec,91.9,59.0,33.92,11.21,19.0,Left Foot,direct,15,0.0077,0
28faa496afbc31e0aea99bf8e565ef22,3900609,Ligue 1,2015-2016,Rennes,Juan Fernando Quintero,2,59 min 14 sec,111.2,66.0,27.45,5.45,26.0,Left Foot,direct,7,0.0073,0
cc519f41fad789857b06126ea8eaa1e6,3900609,Ligue 1,2015-2016,Bordeaux,Adam Ounas,1,33 min 40 sec,97.6,58.4,28.99,12.26,18.4,Left Foot,direct,1,0.0135,0
7bd90981c9ef46940ba8d5f8309c8dad,3900610,Ligue 1,2015-2016,Montpellier,Ryad Boudebouz,1,27 min 24 sec,90.2,46.0,30.4,14.71,6.0,Left Foot,direct,6,0.0415,0
f86d5752b42d8b3d0839ebecfb877407,3900610,Ligue 1,2015-2016,Olympique de Marseille,Bouna Sarr,1,14 min 28 sec,89.7,29.7,32.0,13.52,10.3,Right Foot,direct,1,0.0324,0
c9ad4ccbc235156e65ed7553d28a2d0d,3900611,Ligue 1,2015-2016,Bastia,Gaël Danic,2,71 min 27 sec,93.3,57.6,31.98,11.98,17.6,Left Foot,direct,6,0.0088,0
c0ddcd7fb9da2301df4ac53c77f3ed84,3900611,Ligue 1,2015-2016,Bastia,Gaël Danic,2,47 min 37 sec,87.8,38.6,32.23,14.14,1.4,Left Foot,direct,6,0.0285,0
ac3163695c63e00fc04087eb52efc8d7,3900614,Ligue 1,2015-2016,Lille,Sébastien Corchia,2,53 min 14 sec,92.8,26.5,30.37,13.5,13.5,Right Foot,direct,9,0.0348,0
